date,timestamp,id,seq,rtt,iat,length,seq_difference,session_start,has_reply
2026-03-23,10:05:30.943870,229,4,1.7e-05,0.200185,64,1,0,1
2026-03-23,10:05:31.144057,229,5,1.8e-05,0.200187,64,1,0,1
2026-03-23,10:05:31.344272,229,6,1.7e-05,0.200215,64,1,0,1
2026-03-23,10:05:31.544467,229,7,1.7e-05,0.200195,64,1,0,1
2026-03-23,10:05:31.744648,229,8,1.7e-05,0.200181,64,1,0,1
2026-03-23,10:05:31.944833,229,9,1.7e-05,0.200185,64,1,0,1
2026-03-23,10:05:32.145007,229,10,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:05:32.345189,229,11,1.8e-05,0.200182,64,1,0,1
2026-03-23,10:05:32.545362,229,12,1.7e-05,0.200173,64,1,0,1
2026-03-23,10:05:32.797489,230,0,1.9e-05,0.252127,64,1,1,1
2026-03-23,10:05:32.997657,230,1,1.7e-05,0.200168,64,1,0,1
2026-03-23,10:05:33.197804,230,2,1.6e-05,0.200147,64,1,0,1
2026-03-23,10:05:33.397972,230,3,1.5e-05,0.200168,64,1,0,1
2026-03-23,10:05:33.598149,230,4,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:05:33.798333,230,5,1.6e-05,0.200184,64,1,0,1
2026-03-23,10:05:33.998507,230,6,1.9e-05,0.200174,64,1,0,1
2026-03-23,10:05:34.198665,230,7,1.7e-05,0.200158,64,1,0,1
2026-03-23,10:05:34.398811,230,8,1.7e-05,0.200146,64,1,0,1
2026-03-23,10:05:34.598959,230,9,1.6e-05,0.200148,64,1,0,1
2026-03-23,10:05:34.799109,230,10,1.7e-05,0.20015,64,1,0,1
2026-03-23,10:05:34.999331,230,11,1.6e-05,0.200222,64,1,0,1
2026-03-23,10:05:35.199507,230,12,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:05:35.399680,230,13,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:05:35.651619,231,0,1.8e-05,0.251939,64,1,1,1
2026-03-23,10:05:35.851765,231,1,1.7e-05,0.200146,64,1,0,1
2026-03-23,10:05:36.051914,231,2,1.6e-05,0.200149,64,1,0,1
2026-03-23,10:05:36.252060,231,3,1.7e-05,0.200146,64,1,0,1
2026-03-23,10:05:36.452258,231,4,1.8e-05,0.200198,64,1,0,1
2026-03-23,10:05:36.652426,231,5,1.6e-05,0.200168,64,1,0,1
2026-03-23,10:05:36.852603,231,6,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:05:37.052778,231,7,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:05:37.252928,231,8,1.8e-05,0.20015,64,1,0,1
2026-03-23,10:05:37.453065,231,9,1.7e-05,0.200137,64,1,0,1
2026-03-23,10:05:37.653259,231,10,1.7e-05,0.200194,64,1,0,1
2026-03-23,10:05:37.853461,231,11,1.7e-05,0.200202,64,1,0,1
2026-03-23,10:05:38.053642,231,12,1.6e-05,0.200181,64,1,0,1
2026-03-23,10:05:38.305664,232,0,2e-05,0.252022,64,1,1,1
2026-03-23,10:05:38.505843,232,1,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:05:38.706022,232,2,1.6e-05,0.200179,64,1,0,1
2026-03-23,10:05:38.906198,232,3,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:05:39.106390,232,4,1.7e-05,0.200192,64,1,0,1
2026-03-23,10:05:39.306578,232,5,1.6e-05,0.200188,64,1,0,1
2026-03-23,10:05:39.506753,232,6,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:05:39.706925,232,7,1.7e-05,0.200172,64,1,0,1
2026-03-23,10:05:39.907088,232,8,1.6e-05,0.200163,64,1,0,1
2026-03-23,10:05:40.107270,232,9,1.6e-05,0.200182,64,1,0,1
2026-03-23,10:05:40.359199,233,0,1.8e-05,0.251929,64,1,1,1
2026-03-23,10:05:40.559379,233,1,1.6e-05,0.20018,64,1,0,1
2026-03-23,10:05:40.759572,233,2,1.7e-05,0.200193,64,1,0,1
2026-03-23,10:05:40.959755,233,3,1.7e-05,0.200183,64,1,0,1
2026-03-23,10:05:41.159901,233,4,1.6e-05,0.200146,64,1,0,1
2026-03-23,10:05:41.360085,233,5,1.6e-05,0.200184,64,1,0,1
2026-03-23,10:05:41.560220,233,6,2.9e-05,0.200135,64,1,0,1
2026-03-23,10:05:41.760408,233,7,2.6e-05,0.200188,64,1,0,1
2026-03-23,10:05:41.960592,233,8,1.6e-05,0.200184,64,1,0,1
2026-03-23,10:05:42.160758,233,9,1.6e-05,0.200166,64,1,0,1
2026-03-23,10:05:42.360935,233,10,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:05:42.561114,233,11,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:05:42.761329,233,12,2e-05,0.200215,64,1,0,1
2026-03-23,10:05:43.013526,234,0,1.8e-05,0.252197,64,1,1,1
2026-03-23,10:05:43.213815,234,1,1.7e-05,0.200289,64,1,0,1
2026-03-23,10:05:43.413965,234,2,1.6e-05,0.20015,64,1,0,1
2026-03-23,10:05:43.614127,234,3,1.7e-05,0.200162,64,1,0,1
2026-03-23,10:05:43.814338,234,4,1.7e-05,0.200211,64,1,0,1
2026-03-23,10:05:44.014473,234,5,1.7e-05,0.200135,64,1,0,1
2026-03-23,10:05:44.214624,234,6,1.7e-05,0.200151,64,1,0,1
2026-03-23,10:05:44.414776,234,7,1.7e-05,0.200152,64,1,0,1
2026-03-23,10:05:44.614947,234,8,1.7e-05,0.200171,64,1,0,1
2026-03-23,10:05:44.815121,234,9,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:05:45.015326,234,10,1.7e-05,0.200205,64,1,0,1
2026-03-23,10:05:45.215484,234,11,1.6e-05,0.200158,64,1,0,1
2026-03-23,10:05:45.415642,234,12,1.6e-05,0.200158,64,1,0,1
2026-03-23,10:05:45.615798,234,13,1.6e-05,0.200156,64,1,0,1
2026-03-23,10:05:45.815975,234,14,1.7e-05,0.200177,64,1,0,1
2026-03-23,10:05:46.067996,235,0,1.8e-05,0.252021,64,1,1,1
2026-03-23,10:05:46.268166,235,1,1.6e-05,0.20017,64,1,0,1
2026-03-23,10:05:46.468335,235,2,1.6e-05,0.200169,64,1,0,1
2026-03-23,10:05:46.668520,235,3,1.6e-05,0.200185,64,1,0,1
2026-03-23,10:05:46.868685,235,4,1.6e-05,0.200165,64,1,0,1
2026-03-23,10:05:47.068847,235,5,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:05:47.269018,235,6,1.6e-05,0.200171,64,1,0,1
2026-03-23,10:05:47.469196,235,7,1.7e-05,0.200178,64,1,0,1
2026-03-23,10:05:47.669394,235,8,2.6e-05,0.200198,64,1,0,1
2026-03-23,10:05:47.869577,235,9,1.6e-05,0.200183,64,1,0,1
2026-03-23,10:05:48.069735,235,10,1.6e-05,0.200158,64,1,0,1
2026-03-23,10:05:48.269901,235,11,1.6e-05,0.200166,64,1,0,1
2026-03-23,10:05:48.470112,235,12,1.7e-05,0.200211,64,1,0,1
2026-03-23,10:05:48.670305,235,13,1.7e-05,0.200193,64,1,0,1
2026-03-23,10:05:48.922187,236,0,1.8e-05,0.251882,64,1,1,1
2026-03-23,10:05:49.122353,236,1,1.6e-05,0.200166,64,1,0,1
2026-03-23,10:05:49.322524,236,2,1.5e-05,0.200171,64,1,0,1
2026-03-23,10:05:49.522695,236,3,1.6e-05,0.200171,64,1,0,1
2026-03-23,10:05:49.733105,236,4,1.7e-05,0.21041,64,1,0,1
2026-03-23,10:05:49.933322,236,5,1.7e-05,0.200217,64,1,0,1
2026-03-23,10:05:50.133505,236,6,1.6e-05,0.200183,64,1,0,1
2026-03-23,10:05:50.333645,236,7,1.6e-05,0.20014,64,1,0,1
2026-03-23,10:05:50.533808,236,8,1.6e-05,0.200163,64,1,0,1
2026-03-23,10:05:50.733978,236,9,1.7e-05,0.20017,64,1,0,1
2026-03-23,10:05:50.934133,236,10,1.7e-05,0.200155,64,1,0,1
2026-03-23,10:05:51.134293,236,11,1.7e-05,0.20016,64,1,0,1
2026-03-23,10:05:51.334449,236,12,1.7e-05,0.200156,64,1,0,1
2026-03-23,10:05:51.586397,237,0,2.9e-05,0.251948,64,1,1,1
2026-03-23,10:05:51.786586,237,1,1.6e-05,0.200189,64,1,0,1
2026-03-23,10:05:51.986763,237,2,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:05:52.186930,237,3,1.6e-05,0.200167,64,1,0,1
2026-03-23,10:05:52.387098,237,4,1.7e-05,0.200168,64,1,0,1
2026-03-23,10:05:52.587227,237,5,3.6e-05,0.200129,64,1,0,1
2026-03-23,10:05:52.787397,237,6,2.6e-05,0.20017,64,1,0,1
2026-03-23,10:05:52.987568,237,7,1.7e-05,0.200171,64,1,0,1
2026-03-23,10:05:53.187711,237,8,1.6e-05,0.200143,64,1,0,1
2026-03-23,10:05:53.387869,237,9,1.7e-05,0.200158,64,1,0,1
2026-03-23,10:05:53.588039,237,10,1.8e-05,0.20017,64,1,0,1
2026-03-23,10:05:53.788206,237,11,1.7e-05,0.200167,64,1,0,1
2026-03-23,10:05:53.988421,237,12,1.7e-05,0.200215,64,1,0,1
2026-03-23,10:05:54.188589,237,13,1.6e-05,0.200168,64,1,0,1
2026-03-23,10:05:54.440525,238,0,1.8e-05,0.251936,64,1,1,1
2026-03-23,10:05:54.640751,238,1,1.6e-05,0.200226,64,1,0,1
2026-03-23,10:05:54.840978,238,2,1.7e-05,0.200227,64,1,0,1
2026-03-23,10:05:55.041154,238,3,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:05:55.241327,238,4,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:05:55.441505,238,5,1.7e-05,0.200178,64,1,0,1
2026-03-23,10:05:55.641696,238,6,1.6e-05,0.200191,64,1,0,1
2026-03-23,10:05:55.841879,238,7,1.7e-05,0.200183,64,1,0,1
2026-03-23,10:05:56.042029,238,8,1.8e-05,0.20015,64,1,0,1
2026-03-23,10:05:56.242188,238,9,1.6e-05,0.200159,64,1,0,1
2026-03-23,10:05:56.442334,238,10,1.5e-05,0.200146,64,1,0,1
2026-03-23,10:05:56.642489,238,11,1.6e-05,0.200155,64,1,0,1
2026-03-23,10:05:56.894378,239,0,1.8e-05,0.251889,64,1,1,1
2026-03-23,10:05:57.094545,239,1,1.6e-05,0.200167,64,1,0,1
2026-03-23,10:05:57.294689,239,2,1.6e-05,0.200144,64,1,0,1
2026-03-23,10:05:57.494849,239,3,1.6e-05,0.20016,64,1,0,1
2026-03-23,10:05:57.695016,239,4,1.7e-05,0.200167,64,1,0,1
2026-03-23,10:05:57.895173,239,5,1.6e-05,0.200157,64,1,0,1
2026-03-23,10:05:58.095316,239,6,1.6e-05,0.200143,64,1,0,1
2026-03-23,10:05:58.295500,239,7,1.6e-05,0.200184,64,1,0,1
2026-03-23,10:05:58.495665,239,8,1.7e-05,0.200165,64,1,0,1
2026-03-23,10:05:58.695806,239,9,1.7e-05,0.200141,64,1,0,1
2026-03-23,10:05:58.895942,239,10,1.7e-05,0.200136,64,1,0,1
2026-03-23,10:05:59.096110,239,11,1.5e-05,0.200168,64,1,0,1
2026-03-23,10:05:59.296314,239,12,1.6e-05,0.200204,64,1,0,1
2026-03-23,10:05:59.496502,239,13,1.7e-05,0.200188,64,1,0,1
2026-03-23,10:05:59.748521,240,0,1.9e-05,0.252019,64,1,1,1
2026-03-23,10:05:59.948710,240,1,1.6e-05,0.200189,64,1,0,1
2026-03-23,10:06:00.148856,240,2,1.7e-05,0.200146,64,1,0,1
2026-03-23,10:06:00.349037,240,3,1.6e-05,0.200181,64,1,0,1
2026-03-23,10:06:00.549215,240,4,4.6e-05,0.200178,64,1,0,1
2026-03-23,10:06:00.749434,240,5,1.6e-05,0.200219,64,1,0,1
2026-03-23,10:06:00.949600,240,6,1.8e-05,0.200166,64,1,0,1
2026-03-23,10:06:01.149737,240,7,1.6e-05,0.200137,64,1,0,1
2026-03-23,10:06:01.349928,240,8,1.8e-05,0.200191,64,1,0,1
2026-03-23,10:06:01.550110,240,9,1.7e-05,0.200182,64,1,0,1
2026-03-23,10:06:01.750323,240,10,1.8e-05,0.200213,64,1,0,1
2026-03-23,10:06:01.950524,240,11,1.7e-05,0.200201,64,1,0,1
2026-03-23,10:06:02.150686,240,12,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:06:02.350863,240,13,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:06:02.602803,241,0,1.8e-05,0.25194,64,1,1,1
2026-03-23,10:06:02.802972,241,1,1.5e-05,0.200169,64,1,0,1
2026-03-23,10:06:03.003151,241,2,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:06:03.203313,241,3,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:06:03.403479,241,4,1.6e-05,0.200166,64,1,0,1
2026-03-23,10:06:03.603624,241,5,1.6e-05,0.200145,64,1,0,1
2026-03-23,10:06:03.803777,241,6,1.6e-05,0.200153,64,1,0,1
2026-03-23,10:06:04.003916,241,7,1.6e-05,0.200139,64,1,0,1
2026-03-23,10:06:04.204069,241,8,1.7e-05,0.200153,64,1,0,1
2026-03-23,10:06:04.404217,241,9,3.8e-05,0.200148,64,1,0,1
2026-03-23,10:06:04.604403,241,10,2.9e-05,0.200186,64,1,0,1
2026-03-23,10:06:04.804584,241,11,1.6e-05,0.200181,64,1,0,1
2026-03-23,10:06:05.004750,241,12,1.6e-05,0.200166,64,1,0,1
2026-03-23,10:06:05.204908,241,13,1.6e-05,0.200158,64,1,0,1
2026-03-23,10:06:05.405071,241,14,1.6e-05,0.200163,64,1,0,1
2026-03-23,10:06:05.657067,242,0,2.1e-05,0.251996,64,1,1,1
2026-03-23,10:06:05.857281,242,1,2.1e-05,0.200214,64,1,0,1
2026-03-23,10:06:06.057440,242,2,1.7e-05,0.200159,64,1,0,1
2026-03-23,10:06:06.257586,242,3,1.5e-05,0.200146,64,1,0,1
2026-03-23,10:06:06.457739,242,4,1.6e-05,0.200153,64,1,0,1
2026-03-23,10:06:06.657890,242,5,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:06:06.858056,242,6,1.5e-05,0.200166,64,1,0,1
2026-03-23,10:06:07.058221,242,7,5e-05,0.200165,64,1,0,1
2026-03-23,10:06:07.258451,242,8,1.6e-05,0.20023,64,1,0,1
2026-03-23,10:06:07.458591,242,9,1.7e-05,0.20014,64,1,0,1
2026-03-23,10:06:07.658741,242,10,1.6e-05,0.20015,64,1,0,1
2026-03-23,10:06:07.910756,243,0,2.1e-05,0.252015,64,1,1,1
2026-03-23,10:06:08.110931,243,1,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:06:08.311101,243,2,1.6e-05,0.20017,64,1,0,1
2026-03-23,10:06:08.511273,243,3,1.7e-05,0.200172,64,1,0,1
2026-03-23,10:06:08.711453,243,4,1.8e-05,0.20018,64,1,0,1
2026-03-23,10:06:08.911618,243,5,1.6e-05,0.200165,64,1,0,1
2026-03-23,10:06:09.111792,243,6,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:06:09.311943,243,7,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:06:09.512113,243,8,1.6e-05,0.20017,64,1,0,1
2026-03-23,10:06:09.712449,243,9,1.7e-05,0.200336,64,1,0,1
2026-03-23,10:06:09.912624,243,10,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:06:10.112781,243,11,1.6e-05,0.200157,64,1,0,1
2026-03-23,10:06:10.312945,243,12,1.6e-05,0.200164,64,1,0,1
2026-03-23,10:06:10.513121,243,13,1.6e-05,0.200176,64,1,0,1
2026-03-23,10:06:10.765109,244,0,2e-05,0.251988,64,1,1,1
2026-03-23,10:06:10.965352,244,1,1.6e-05,0.200243,64,1,0,1
2026-03-23,10:06:11.165520,244,2,1.9e-05,0.200168,64,1,0,1
2026-03-23,10:06:11.365663,244,3,1.8e-05,0.200143,64,1,0,1
2026-03-23,10:06:11.565795,244,4,1.7e-05,0.200132,64,1,0,1
2026-03-23,10:06:11.765977,244,5,1.9e-05,0.200182,64,1,0,1
2026-03-23,10:06:11.966157,244,6,1.6e-05,0.20018,64,1,0,1
2026-03-23,10:06:12.166338,244,7,1.7e-05,0.200181,64,1,0,1
2026-03-23,10:06:12.366543,244,8,1.7e-05,0.200205,64,1,0,1
2026-03-23,10:06:12.566723,244,9,1.7e-05,0.20018,64,1,0,1
2026-03-23,10:06:12.766892,244,10,1.7e-05,0.200169,64,1,0,1
2026-03-23,10:06:13.018940,245,0,1.9e-05,0.252048,64,1,1,1
2026-03-23,10:06:13.219101,245,1,1.8e-05,0.200161,64,1,0,1
2026-03-23,10:06:13.419276,245,2,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:06:13.619468,245,3,1.9e-05,0.200192,64,1,0,1
2026-03-23,10:06:13.819625,245,4,1.6e-05,0.200157,64,1,0,1
2026-03-23,10:06:14.019751,245,5,1.7e-05,0.200126,64,1,0,1
2026-03-23,10:06:14.219889,245,6,1.7e-05,0.200138,64,1,0,1
2026-03-23,10:06:14.420024,245,7,1.6e-05,0.200135,64,1,0,1
2026-03-23,10:06:14.620173,245,8,1.8e-05,0.200149,64,1,0,1
2026-03-23,10:06:14.820322,245,9,1.7e-05,0.200149,64,1,0,1
2026-03-23,10:06:15.020518,245,10,1.7e-05,0.200196,64,1,0,1
2026-03-23,10:06:15.220650,245,11,1.6e-05,0.200132,64,1,0,1
2026-03-23,10:06:15.420803,245,12,1.7e-05,0.200153,64,1,0,1
2026-03-23,10:06:15.620965,245,13,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:06:15.821136,245,14,1.7e-05,0.200171,64,1,0,1
2026-03-23,10:06:16.073878,246,0,2e-05,0.252742,64,1,1,1
2026-03-23,10:06:16.274057,246,1,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:06:16.474228,246,2,4.6e-05,0.200171,64,1,0,1
2026-03-23,10:06:16.674438,246,3,1.7e-05,0.20021,64,1,0,1
2026-03-23,10:06:16.874612,246,4,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:06:17.074787,246,5,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:06:17.274960,246,6,1.8e-05,0.200173,64,1,0,1
2026-03-23,10:06:17.475130,246,7,1.7e-05,0.20017,64,1,0,1
2026-03-23,10:06:17.675337,246,8,1.7e-05,0.200207,64,1,0,1
2026-03-23,10:06:17.875532,246,9,1.7e-05,0.200195,64,1,0,1
2026-03-23,10:06:18.075693,246,10,1.7e-05,0.200161,64,1,0,1
2026-03-23,10:06:18.275852,246,11,1.7e-05,0.200159,64,1,0,1
2026-03-23,10:06:18.475987,246,12,1.8e-05,0.200135,64,1,0,1
2026-03-23,10:06:18.727881,247,0,1.8e-05,0.251894,64,1,1,1
2026-03-23,10:06:18.928029,247,1,1.6e-05,0.200148,64,1,0,1
2026-03-23,10:06:19.128175,247,2,1.7e-05,0.200146,64,1,0,1
2026-03-23,10:06:19.328326,247,3,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:06:19.528506,247,4,1.7e-05,0.20018,64,1,0,1
2026-03-23,10:06:19.728667,247,5,1.7e-05,0.200161,64,1,0,1
2026-03-23,10:06:19.928844,247,6,1.8e-05,0.200177,64,1,0,1
2026-03-23,10:06:20.128994,247,7,1.7e-05,0.20015,64,1,0,1
2026-03-23,10:06:20.329172,247,8,1.8e-05,0.200178,64,1,0,1
2026-03-23,10:06:20.529309,247,9,1.5e-05,0.200137,64,1,0,1
2026-03-23,10:06:20.729473,247,10,1.6e-05,0.200164,64,1,0,1
2026-03-23,10:06:20.929646,247,11,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:06:21.129778,247,12,1.6e-05,0.200132,64,1,0,1
2026-03-23,10:06:21.329942,247,13,1.7e-05,0.200164,64,1,0,1
2026-03-23,10:06:21.581963,248,0,2.3e-05,0.252021,64,1,1,1
2026-03-23,10:06:21.782151,248,1,1.6e-05,0.200188,64,1,0,1
2026-03-23,10:06:21.982315,248,2,1.7e-05,0.200164,64,1,0,1
2026-03-23,10:06:22.182500,248,3,1.6e-05,0.200185,64,1,0,1
2026-03-23,10:06:22.382653,248,4,1.6e-05,0.200153,64,1,0,1
2026-03-23,10:06:22.582825,248,5,1.7e-05,0.200172,64,1,0,1
2026-03-23,10:06:22.783002,248,6,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:06:22.983175,248,7,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:06:23.183350,248,8,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:06:23.383513,248,9,1.5e-05,0.200163,64,1,0,1
2026-03-23,10:06:23.583657,248,10,1.6e-05,0.200144,64,1,0,1
2026-03-23,10:06:23.783798,248,11,1.5e-05,0.200141,64,1,0,1
2026-03-23,10:06:23.983944,248,12,1.6e-05,0.200146,64,1,0,1
2026-03-23,10:06:24.184095,248,13,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:06:24.436051,249,0,1.9e-05,0.251956,64,1,1,1
2026-03-23,10:06:24.636223,249,1,4.6e-05,0.200172,64,1,0,1
2026-03-23,10:06:24.836455,249,2,1.6e-05,0.200232,64,1,0,1
2026-03-23,10:06:25.036629,249,3,1.7e-05,0.200174,64,1,0,1
2026-03-23,10:06:25.236784,249,4,1.5e-05,0.200155,64,1,0,1
2026-03-23,10:06:25.436935,249,5,1.7e-05,0.200151,64,1,0,1
2026-03-23,10:06:25.637094,249,6,1.8e-05,0.200159,64,1,0,1
2026-03-23,10:06:25.837307,249,7,1.7e-05,0.200213,64,1,0,1
2026-03-23,10:06:26.037492,249,8,1.6e-05,0.200185,64,1,0,1
2026-03-23,10:06:26.237672,249,9,1.6e-05,0.20018,64,1,0,1
2026-03-23,10:06:26.437845,249,10,1.7e-05,0.200173,64,1,0,1
2026-03-23,10:06:26.638024,249,11,1.7e-05,0.200179,64,1,0,1
2026-03-23,10:06:26.838188,249,12,1.6e-05,0.200164,64,1,0,1
2026-03-23,10:06:27.038314,249,13,1.6e-05,0.200126,64,1,0,1
2026-03-23,10:06:27.238445,249,14,1.7e-05,0.200131,64,1,0,1
2026-03-23,10:06:27.490381,250,0,3.5e-05,0.251936,64,1,1,1
2026-03-23,10:06:27.690555,250,1,1.6e-05,0.200174,64,1,0,1
2026-03-23,10:06:27.890720,250,2,1.6e-05,0.200165,64,1,0,1
2026-03-23,10:06:28.090865,250,3,1.6e-05,0.200145,64,1,0,1
2026-03-23,10:06:28.291027,250,4,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:06:28.491197,250,5,1.6e-05,0.20017,64,1,0,1
2026-03-23,10:06:28.691395,250,6,2.9e-05,0.200198,64,1,0,1
2026-03-23,10:06:28.891568,250,7,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:06:29.091725,250,8,1.6e-05,0.200157,64,1,0,1
2026-03-23,10:06:29.291868,250,9,1.6e-05,0.200143,64,1,0,1
2026-03-23,10:06:29.492030,250,10,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:06:29.692207,250,11,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:06:29.892438,250,12,1.9e-05,0.200231,64,1,0,1
2026-03-23,10:06:30.144451,251,0,2.1e-05,0.252013,64,1,1,1
2026-03-23,10:06:30.344615,251,1,1.6e-05,0.200164,64,1,0,1
2026-03-23,10:06:30.544790,251,2,1.7e-05,0.200175,64,1,0,1
2026-03-23,10:06:30.744959,251,3,1.7e-05,0.200169,64,1,0,1
2026-03-23,10:06:30.945140,251,4,1.7e-05,0.200181,64,1,0,1
2026-03-23,10:06:31.145425,251,5,1.7e-05,0.200285,64,1,0,1
2026-03-23,10:06:31.345606,251,6,1.6e-05,0.200181,64,1,0,1
2026-03-23,10:06:31.545783,251,7,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:06:31.745950,251,8,1.6e-05,0.200167,64,1,0,1
2026-03-23,10:06:31.946122,251,9,1.6e-05,0.200172,64,1,0,1
2026-03-23,10:06:32.146300,251,10,1.8e-05,0.200178,64,1,0,1
2026-03-23,10:06:32.346495,251,11,1.8e-05,0.200195,64,1,0,1
2026-03-23,10:06:32.546688,251,12,1.7e-05,0.200193,64,1,0,1
2026-03-23,10:06:32.746830,251,13,1.6e-05,0.200142,64,1,0,1
2026-03-23,10:06:32.998818,252,0,1.8e-05,0.251988,64,1,1,1
2026-03-23,10:06:33.198969,252,1,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:06:33.399121,252,2,1.6e-05,0.200152,64,1,0,1
2026-03-23,10:06:33.599305,252,3,1.7e-05,0.200184,64,1,0,1
2026-03-23,10:06:33.799458,252,4,1.6e-05,0.200153,64,1,0,1
2026-03-23,10:06:33.999593,252,5,1.6e-05,0.200135,64,1,0,1
2026-03-23,10:06:34.199733,252,6,1.5e-05,0.20014,64,1,0,1
2026-03-23,10:06:34.399862,252,7,1.6e-05,0.200129,64,1,0,1
2026-03-23,10:06:34.600008,252,8,1.8e-05,0.200146,64,1,0,1
2026-03-23,10:06:34.800157,252,9,1.7e-05,0.200149,64,1,0,1
2026-03-23,10:06:35.000344,252,10,1.6e-05,0.200187,64,1,0,1
2026-03-23,10:06:35.200504,252,11,1.7e-05,0.20016,64,1,0,1
2026-03-23,10:06:35.400655,252,12,1.6e-05,0.200151,64,1,0,1
2026-03-23,10:06:35.652550,253,0,1.8e-05,0.251895,64,1,1,1
2026-03-23,10:06:35.852703,253,1,1.5e-05,0.200153,64,1,0,1
2026-03-23,10:06:36.052878,253,2,1.6e-05,0.200175,64,1,0,1
2026-03-23,10:06:36.253045,253,3,1.6e-05,0.200167,64,1,0,1
2026-03-23,10:06:36.453192,253,4,1.6e-05,0.200147,64,1,0,1
2026-03-23,10:06:36.653336,253,5,1.6e-05,0.200144,64,1,0,1
2026-03-23,10:06:36.853527,253,6,1.5e-05,0.200191,64,1,0,1
2026-03-23,10:06:37.053696,253,7,1.7e-05,0.200169,64,1,0,1
2026-03-23,10:06:37.253872,253,8,1.7e-05,0.200176,64,1,0,1
2026-03-23,10:06:37.454046,253,9,1.5e-05,0.200174,64,1,0,1
2026-03-23,10:06:37.654185,253,10,1.8e-05,0.200139,64,1,0,1
2026-03-23,10:06:37.854362,253,11,1.5e-05,0.200177,64,1,0,1
2026-03-23,10:06:38.054549,253,12,1.7e-05,0.200187,64,1,0,1
2026-03-23,10:06:38.306560,254,0,1.8e-05,0.252011,64,1,1,1
2026-03-23,10:06:38.506713,254,1,1.7e-05,0.200153,64,1,0,1
2026-03-23,10:06:38.706864,254,2,1.7e-05,0.200151,64,1,0,1
2026-03-23,10:06:38.907041,254,3,1.6e-05,0.200177,64,1,0,1
2026-03-23,10:06:39.107217,254,4,4.4e-05,0.200176,64,1,0,1
2026-03-23,10:06:39.307413,254,5,1.7e-05,0.200196,64,1,0,1
2026-03-23,10:06:39.507577,254,6,1.6e-05,0.200164,64,1,0,1
2026-03-23,10:06:39.707739,254,7,1.6e-05,0.200162,64,1,0,1
2026-03-23,10:06:39.907896,254,8,1.6e-05,0.200157,64,1,0,1
2026-03-23,10:06:40.108041,254,9,1.6e-05,0.200145,64,1,0,1
2026-03-23,10:06:40.308218,254,10,4.3e-05,0.200177,64,1,0,1
2026-03-23,10:06:40.508433,254,11,1.6e-05,0.200215,64,1,0,1
2026-03-23,10:06:40.708606,254,12,1.7e-05,0.200173,64,1,0,1
2026-03-23,10:06:40.960648,255,0,1.9e-05,0.252042,64,1,1,1
2026-03-23,10:06:41.160796,255,1,1.6e-05,0.200148,64,1,0,1
2026-03-23,10:06:41.360969,255,2,1.6e-05,0.200173,64,1,0,1
2026-03-23,10:06:41.561149,255,3,1.7e-05,0.20018,64,1,0,1
2026-03-23,10:06:41.761334,255,4,1.7e-05,0.200185,64,1,0,1
2026-03-23,10:06:41.961536,255,5,1.7e-05,0.200202,64,1,0,1
